datetime_utc,temp_c,rh_pct,rain_mm,is_day,sunshine_sec,shortwave_wm2,wind_speed_ms,datetime_local,date,hour,dow,datetime_hour,RRP,TOTALDEMAND,REGION,datetime_utc_dt,is_weekend,temp_c_lag_1h,temp_c_lag_6h,temp_c_lag_12h,temp_c_lag_24h,temp_c_lag_48h,TOTALDEMAND_lag_1h,TOTALDEMAND_lag_6h,TOTALDEMAND_lag_12h,TOTALDEMAND_lag_24h,TOTALDEMAND_lag_48h,RRP_lag_1h,RRP_lag_6h,RRP_lag_12h,RRP_lag_24h,RRP_lag_48h,TOTALDEMAND_rolling_3h,TOTALDEMAND_rolling_6h,TOTALDEMAND_rolling_12h,TOTALDEMAND_rolling_24h,RRP_rolling_3h,RRP_rolling_6h,RRP_rolling_12h,RRP_rolling_24h,temp_c_rolling_3h,temp_c_rolling_6h,temp_c_rolling_12h,temp_c_rolling_24h,CDH,HDH,CDH_daily_cum,HDH_daily_cum,temp_hour_interaction,temp_weekend_interaction,solar_hour_interaction,temp_bin
2025-07-06 09:00:00+00:00,13.474,72.0,0.0,0.0,0.0,0.0,2.7416782,2025-07-06 09:00:00+00:00,2025-07-06,19,6,2025-07-06 09:00:00+00:00,91.53538641750978,8397.182025969862,VIC1,2025-07-06 09:00:00+00:00,1,14.674,16.324,,,,9753.129640852305,6564.718852090778,,,,114.91225978093146,26.189304571424067,,,,8763.739216792788,7419.627075077384,7181.980399250393,7181.980399250393,88.58478457203613,68.41260125244827,66.40651049743754,66.40651049743754,15.098999999999998,15.661500000000002,15.147684105263158,15.147684105263158,0.0,1.5259999999999998,0.0,9.582002,256.00600000000003,13.474,0.0,10-15°C
2025-07-06 09:00:00+00:00,13.474,72.0,0.0,0.0,0.0,0.0,2.7416782,2025-07-06 09:00:00+00:00,2025-07-06,19,6,2025-07-06 09:00:00+00:00,86.58415269542921,7221.666622114236,VIC1,2025-07-06 09:00:00+00:00,1,14.674,16.324,,,,9269.473426780314,6749.245366510112,,,,110.39918305646572,32.54901412544895,,,,8987.236709660809,7458.995513044395,7183.964710393584,7183.964710393584,93.99728810489857,72.9155294666133,67.41539260733713,67.41539260733713,14.624,15.424,15.063999899999999,15.063999899999999,0.0,1.5259999999999998,0.0,11.108001999999999,256.00600000000003,13.474,0.0,10-15°C
2025-07-06 10:00:00+00:00,12.474,76.0,0.0,0.0,0.0,0.0,2.8116899,2025-07-06 10:00:00+00:00,2025-07-06,20,6,2025-07-06 10:00:00+00:00,81.40676879303358,8565.71565542134,VIC1,2025-07-06 10:00:00+00:00,1,13.474,16.424,,,,8397.182025969862,7578.273807731033,,,,91.53538641750978,53.85901094012136,,,,8706.294764680692,7541.2823336852525,7249.7623744425255,7249.7623744425255,92.87354338708168,75.21117595435597,68.08164861617982,68.08164861617982,14.082333333333333,15.094833333333332,14.940666571428572,14.940666571428572,0.0,2.526,0.0,13.634001999999999,249.48000000000002,12.474,0.0,10-15°C
2025-07-06 10:00:00+00:00,12.474,76.0,0.0,0.0,0.0,0.0,2.8116899,2025-07-06 10:00:00+00:00,2025-07-06,20,6,2025-07-06 10:00:00+00:00,90.55803425025768,6304.04166664602,VIC1,2025-07-06 10:00:00+00:00,1,13.474,16.424,,,,7221.666622114236,5248.689018494128,,,,86.58415269542921,40.847490515407735,,,,8251.868172964012,7629.22838769791,7206.775069542684,7206.775069542684,95.89929749893791,79.35372126559348,69.1033025086379,69.1033025086379,13.540666666666667,14.765666666666668,14.828545363636364,14.828545363636364,0.0,2.526,0.0,16.160002,249.48000000000002,12.474,0.0,10-15°C
2025-07-06 11:00:00+00:00,12.023999,77.0,0.0,0.0,0.0,0.0,2.2768397,2025-07-06 11:00:00+00:00,2025-07-06,21,6,2025-07-06 11:00:00+00:00,79.43709653511623,8881.092819681195,VIC1,2025-07-06 11:00:00+00:00,1,12.474,15.924,,,,8565.71565542134,6138.849806382232,,,,81.40676879303358,52.460308252431105,,,,8106.528702768827,7857.748638806158,7279.57149346175,7279.57149346175,89.98677029130204,81.60178695581723,69.55259790109348,69.55259790109348,13.098999833333332,14.440666583333334,14.706608565217392,14.706608565217392,0.0,2.976001,0.0,19.136003,252.503979,12.023999,0.0,10-15°C
2025-07-06 11:00:00+00:00,12.023999,77.0,0.0,0.0,0.0,0.0,2.2768397,2025-07-06 11:00:00+00:00,2025-07-06,21,6,2025-07-06 11:00:00+00:00,95.94180939843802,7384.181122297422,VIC1,2025-07-06 11:00:00+00:00,1,12.474,15.924,,,,6304.04166664602,5225.678220194937,,,,90.55803425025768,56.65988632199754,,,,7792.313318688345,8037.623880648031,7283.93022799657,7283.93022799657,87.57720801496409,84.87528054552061,70.6521483801495,70.6521483801495,12.657333,14.115666499999998,14.594833166666668,14.594833166666668,0.0,2.976001,0.0,22.112004,252.503979,12.023999,0.0,10-15°C
2025-07-06 12:00:00+00:00,10.773999,83.0,0.0,0.0,0.0,0.0,3.319036,2025-07-06 12:00:00+00:00,2025-07-06,22,6,2025-07-06 12:00:00+00:00,60.49115169890011,6899.932220325596,VIC1,2025-07-06 12:00:00+00:00,1,12.023999,16.324,12.224,,,8881.092819681195,5512.353380859433,10550.44744234574,,,79.43709653511623,53.06679744175579,83.65821327626625,,,7542.771684414301,8153.255450603544,7131.825427079064,7268.570307689731,82.4031688951958,85.49397673361597,69.68685414775925,70.24570851289953,12.207332833333332,13.653166416666666,14.534416458333334,14.441999800000001,0.0,4.226001,0.0,26.338005,237.027978,10.773999,0.0,10-15°C
2025-07-06 12:00:00+00:00,10.773999,83.0,0.0,0.0,0.0,0.0,3.319036,2025-07-06 12:00:00+00:00,2025-07-06,22,6,2025-07-06 12:00:00+00:00,41.62073847487899,5234.968908344102,VIC1,2025-07-06 12:00:00+00:00,1,12.023999,16.324,12.224,,,7384.181122297422,5880.681664906108,8687.392926304274,,,95.94180939843802,54.10913149825454,142.81118602677526,,,7211.655398785945,8099.446054223376,6987.974426330723,7190.35486925336,74.9092665251041,84.45327731500133,65.47058549976357,69.14474812682181,11.757332666666665,13.190666333333333,14.473999750000003,14.300922846153847,0.0,4.226001,0.0,30.564006,237.027978,10.773999,0.0,10-15°C
2025-07-06 13:00:00+00:00,9.823999,90.0,0.0,0.0,0.0,0.0,3.6,2025-07-06 13:00:00+00:00,2025-07-06,23,6,2025-07-06 13:00:00+00:00,57.430077324584445,6287.987030231057,VIC1,2025-07-06 13:00:00+00:00,1,10.773999,15.724,14.073999,,,6899.932220325596,10251.367325302048,6334.23252210733,,,60.49115169890011,88.14923709993481,53.10894593077706,,,6832.033961254233,7769.164362967462,6986.047530835877,7156.93383817846,70.91315128036257,81.89334733372213,65.65063264117221,68.71087143044265,11.315665833333332,12.698999583333334,14.296916416666667,14.13511085185185,0.0,5.176000999999999,0.0,35.740007,225.951977,9.823999,0.0,<10°C
2025-07-06 13:00:00+00:00,9.823999,90.0,0.0,0.0,0.0,0.0,3.6,2025-07-06 13:00:00+00:00,2025-07-06,23,6,2025-07-06 13:00:00+00:00,39.814984436473345,6147.029541471081,VIC1,2025-07-06 13:00:00+00:00,1,10.773999,15.724,14.073999,,,5234.968908344102,9030.601216946092,5426.848863695632,,,41.62073847487899,72.4035095791204,49.45053307320936,,,6805.865273725075,7528.866723344544,7016.055059076522,7120.865827581768,62.45597631139852,79.17763690516821,65.24915144797488,67.67887546637232,10.873999,12.207332833333332,14.119833083333333,13.981142571428572,0.0,5.176000999999999,0.0,40.916008,225.951977,9.823999,0.0,<10°C
2025-07-06 14:00:00+00:00,8.924,94.0,0.0,0.0,0.0,0.0,3.8939953,2025-07-06 14:00:00+00:00,2025-07-07,0,0,2025-07-06 14:00:00+00:00,59.37759050130078,6659.138411651301,VIC1,2025-07-06 14:00:00+00:00,0,9.823999,14.674,15.474,,,6287.987030231057,9753.129640852305,5828.625601381848,,,57.430077324584445,114.91225978093146,44.51883839298118,,,6435.539539053426,7271.034120911126,7050.659759504415,7104.944192549682,59.112725305762616,74.54974779853232,65.86826611915485,67.3926242606802,10.3573325,11.728166166666666,13.846916416666668,13.806758344827585,0.0,6.0760000000000005,0.0,6.0760000000000005,0.0,0.0,0.0,<10°C
2025-07-06 14:00:00+00:00,8.924,94.0,0.0,0.0,0.0,0.0,3.8939953,2025-07-06 14:00:00+00:00,2025-07-07,0,0,2025-07-06 14:00:00+00:00,96.58779869580476,5220.049113550146,VIC1,2025-07-06 14:00:00+00:00,0,9.823999,14.674,15.474,,,6147.029541471081,9269.473426780314,4029.836476903252,,,39.814984436473345,110.39918305646572,41.03546315050094,,,6074.850870928881,6933.582094808612,7100.251952698037,7042.114356583032,59.22039018865707,73.39879910181058,68.18294676687584,68.36579674185101,9.840666,11.248999500000002,13.57399975,13.643999733333334,0.0,6.0760000000000005,0.0,12.152000000000001,0.0,0.0,0.0,<10°C
2025-07-06 15:00:00+00:00,8.374,95.0,0.0,0.0,0.0,0.0,3.8939953,2025-07-06 15:00:00+00:00,2025-07-07,1,0,2025-07-06 15:00:00+00:00,47.81040317997177,4513.362442953183,VIC1,2025-07-06 15:00:00+00:00,0,8.924,13.474,16.324,,,6659.138411651301,8397.182025969862,6564.718852090778,,,59.37759050130078,91.53538641750978,26.189304571424067,,,5677.089241366812,6609.930462890556,7014.778768983969,6960.541714207875,57.10693210216902,69.75505049868241,69.08382587556532,67.70271953017749,9.440666166666668,10.8239995,13.24274975,13.473999741935483,0.0,6.6259999999999994,0.0,18.778,8.374,0.0,0.0,<10°C
2025-07-06 15:00:00+00:00,8.374,95.0,0.0,0.0,0.0,0.0,3.8939953,2025-07-06 15:00:00+00:00,2025-07-07,1,0,2025-07-06 15:00:00+00:00,58.99054609551801,5936.779563724079,VIC1,2025-07-06 15:00:00+00:00,0,8.924,13.474,16.324,,,5220.049113550146,7221.666622114236,6749.245366510112,,,96.58779869580476,86.58415269542921,32.54901412544895,,,5794.05768393014,6502.856541358044,6980.926027201219,6928.549147005257,60.00190003894219,67.45558328202314,70.18555637431821,67.43046411034439,9.040666333333334,10.3989995,12.911499749999999,13.31462475,0.0,6.6259999999999994,0.0,25.404,8.374,0.0,0.0,<10°C
2025-07-06 16:00:00+00:00,7.874,96.0,0.0,0.0,0.0,0.0,3.7585104,2025-07-06 16:00:00+00:00,2025-07-07,2,0,2025-07-06 16:00:00+00:00,42.750587803279274,5057.6057836902555,VIC1,2025-07-06 16:00:00+00:00,0,8.374,12.474,16.424,,,4513.362442953183,8565.71565542134,7578.273807731033,,,47.81040317997177,81.40676879303358,53.85901094012136,,,5588.994142840008,6210.514052047119,6875.898192866186,6871.853893571469,57.555318452057996,64.23423486621029,69.72270541028313,66.68258907073634,8.7156665,10.015666166666668,12.555249750000002,13.149757333333334,0.0,7.126,0.0,32.53,15.748,0.0,0.0,<10°C
2025-07-06 16:00:00+00:00,7.874,96.0,0.0,0.0,0.0,0.0,3.7585104,2025-07-06 16:00:00+00:00,2025-07-07,2,0,2025-07-06 16:00:00+00:00,47.417960849079115,6032.8890967584975,VIC1,2025-07-06 16:00:00+00:00,0,8.374,12.474,16.424,,,5936.779563724079,6304.04166664602,5248.689018494128,,,58.99054609551801,90.55803425025768,40.847490515407735,,,5569.97073538791,6187.9180045564935,6908.573196127202,6847.178458371088,58.822481187492286,60.63922874944541,69.99647500751944,66.11598235833468,8.390666666666666,9.632332833333335,12.198999749999999,12.994588,0.0,7.126,0.0,39.656,15.748,0.0,0.0,<10°C
2025-07-06 17:00:00+00:00,7.4240003,97.0,0.0,0.0,0.0,0.0,3.6,2025-07-06 17:00:00+00:00,2025-07-07,3,0,2025-07-06 17:00:00+00:00,26.83162549661876,6099.277807258783,VIC1,2025-07-06 17:00:00+00:00,0,7.874,12.023999,15.924,,,5057.6057836902555,8881.092819681195,6138.849806382232,,,42.750587803279274,79.43709653511623,52.460308252431105,,,5476.660634655825,5956.100086854625,6906.924362830391,6825.809868339307,53.39815368671194,56.25543949623728,68.92861322602725,64.99357216228563,8.140666716666667,9.248999608333333,11.844833095833332,12.83542835142857,0.0,7.5759997,0.0,47.2319997,22.272000900000002,0.0,0.0,<10°C
2025-07-06 17:00:00+00:00,7.4240003,97.0,0.0,0.0,0.0,0.0,3.6,2025-07-06 17:00:00+00:00,2025-07-07,3,0,2025-07-06 17:00:00+00:00,60.145345465669514,6633.101308014888,VIC1,2025-07-06 17:00:00+00:00,0,7.874,12.023999,15.924,,,6032.8890967584975,7384.181122297422,5225.678220194937,,,47.417960849079115,95.94180939843802,56.65988632199754,,,5712.169333733281,5893.510102331081,6965.566991489555,6820.45685277474,47.3244114816894,53.27240083517324,69.07384069034693,64.85889919849075,7.8906667666666666,8.865666383333334,11.490666441666669,12.685110905555556,0.0,7.5759997,0.0,54.8079994,22.272000900000002,0.0,0.0,<10°C
2025-07-06 18:00:00+00:00,7.124,96.0,0.0,0.0,0.0,0.0,3.6179552,2025-07-06 18:00:00+00:00,2025-07-07,4,0,2025-07-06 18:00:00+00:00,38.32658328373197,6205.85647637124,VIC1,2025-07-06 18:00:00+00:00,0,7.4240003,10.773999,16.324,,,6099.277807258783,6899.932220325596,5512.353380859433,,,26.83162549661876,60.49115169890011,53.06679744175579,,,5994.251672636291,5835.670457001551,6994.462953802547,6803.846031790861,45.74377483231611,51.42535346724256,68.45966510042926,64.14180957917294,7.6823334333333335,8.5614998,11.107333108333334,12.53481061081081,0.0,7.876,0.0,62.6839994,28.496,0.0,0.0,<10°C
2025-07-06 18:00:00+00:00,7.124,96.0,0.0,0.0,0.0,0.0,3.6179552,2025-07-06 18:00:00+00:00,2025-07-07,4,0,2025-07-06 18:00:00+00:00,55.13729775118194,5633.97067676179,VIC1,2025-07-06 18:00:00+00:00,0,7.4240003,10.773999,16.324,,,6633.101308014888,5234.968908344102,5880.681664906108,,,60.145345465669514,41.62073847487899,54.10913149825454,,,5943.783524809242,5868.920604369691,6984.183329296534,6773.059838237465,45.10156677492676,52.55173340693447,68.5025053609679,63.904848741594236,7.4740001000000005,8.257333216666666,10.723999775000001,12.392420857894738,0.0,7.876,0.0,70.5599994,28.496,0.0,0.0,<10°C
2025-07-06 19:00:00+00:00,6.624,96.0,0.0,0.0,0.0,0.0,3.6179552,2025-07-06 19:00:00+00:00,2025-07-07,5,0,2025-07-06 19:00:00+00:00,64.327048163579,6186.806929587903,VIC1,2025-07-06 19:00:00+00:00,0,7.124,9.823999,15.724,,,6205.85647637124,6287.987030231057,10251.367325302048,,,38.32658328373197,57.430077324584445,88.14923709993481,,,6131.983715792184,5860.488929316096,6814.826646141778,6758.0277123746555,48.69764350164339,53.12648097685068,67.50991415528641,63.91567436779898,7.2656667666666666,7.990666633333333,10.344833108333335,12.244512630769231,0.0,8.376000000000001,0.0,78.9359994,33.12,0.0,0.0,<10°C
2025-07-06 19:00:00+00:00,6.624,96.0,0.0,0.0,0.0,0.0,3.6179552,2025-07-06 19:00:00+00:00,2025-07-07,5,0,2025-07-06 19:00:00+00:00,50.92633495218848,5228.164743570422,VIC1,2025-07-06 19:00:00+00:00,0,7.124,9.823999,15.724,,,5633.97067676179,6147.029541471081,9030.601216946092,,,55.13729775118194,39.814984436473345,72.4035095791204,,,5997.862990260837,5783.916862824374,6656.391793084459,6719.78113815455,49.282372518828275,54.052426853160284,66.61503187916425,63.59094088240871,7.0573334333333335,7.72400005,9.965666441666666,12.103999815,0.0,8.376000000000001,0.0,87.3119994,33.12,0.0,0.0,<10°C
